filename,component_1,component_2
./acts/ambulance/acts_ambulance_concept7_032_5_mixed8,0.06151162340883788,0.989561984860996
./acts/ambulance/acts_ambulance_concept7_025_5_mixed8,0.12186608380598453,0.14710996876066024
./acts/ambulance/acts_ambulance_concept13_040_35_mixed8,0.2755864063012175,2.604220482994513
./acts/ambulance/acts_ambulance_concept7_007_7_mixed8,0.30251752004814814,0.5485739269027743
./acts/ambulance/acts_ambulance_concept13_015_19_mixed8,0.334714252571514,1.7317179384564585
./acts/ambulance/acts_ambulance_concept13_019_28_mixed8,0.40914886802304773,1.8594132803293628
./acts/ambulance/acts_ambulance_concept7_017_30_mixed8,0.5781206529777031,0.1414956339913765
./acts/ambulance/acts_ambulance_concept13_029_7_mixed8,0.587915399106614,2.8590494226199326
./acts/ambulance/acts_ambulance_concept7_033_30_mixed8,0.6275042317640906,-0.6192403907118673
./acts/ambulance/acts_ambulance_concept13_008_12_mixed8,0.7060735889229962,2.154569134831831
./acts/ambulance/acts_ambulance_concept13_020_7_mixed8,0.7074503787374191,2.2877777238265526
./acts/ambulance/acts_ambulance_concept13_030_32_mixed8,0.7247451555885629,1.1550822675142105
./acts/ambulance/acts_ambulance_concept7_037_12_mixed8,0.7260871430898392,-0.7831567427076216
./acts/ambulance/acts_ambulance_concept16_019_27_mixed8,0.7517762377136412,0.8694336116887837
./acts/ambulance/acts_ambulance_concept13_009_16_mixed8,0.7726229804606841,1.8110513731743865
./acts/ambulance/acts_ambulance_concept13_003_5_mixed8,0.8070898708435517,2.143094338626774
./acts/ambulance/acts_ambulance_concept16_037_14_mixed8,0.8088133712697371,0.3614043994245799
./acts/ambulance/acts_ambulance_concept7_019_18_mixed8,0.8285147125898403,-0.5315891504601519
./acts/ambulance/acts_ambulance_concept7_034_7_mixed8,0.8474521204275653,0.39438697931220396
./acts/ambulance/acts_ambulance_concept7_024_17_mixed8,0.8712623212820474,0.06785550928330825
./acts/ambulance/acts_ambulance_concept17_029_35_mixed8,0.8951772294659266,3.294298852300696
./acts/ambulance/acts_ambulance_concept7_012_30_mixed8,0.8984663442243312,-0.46158256970182754
./acts/ambulance/acts_ambulance_concept13_007_36_mixed8,0.8987993903682361,1.9312438971745798
./acts/ambulance/acts_ambulance_concept13_012_28_mixed8,0.8994108425155833,2.628697385914618
./acts/ambulance/acts_ambulance_concept13_001_12_mixed8,0.9009993255574504,2.2605810332821727
./acts/ambulance/acts_ambulance_concept13_005_7_mixed8,0.90374144740895,1.1438619540268369
./acts/ambulance/acts_ambulance_concept7_008_12_mixed8,0.9060670000384816,-0.4193122873478665
./acts/ambulance/acts_ambulance_concept13_004_12_mixed8,0.9074172464888492,1.2704901753691704
./acts/ambulance/acts_ambulance_concept7_011_5_mixed8,0.9238093634958744,0.3817789297225308
./acts/ambulance/acts_ambulance_concept13_026_16_mixed8,0.9340721214239956,1.7230225095154799
./acts/ambulance/acts_ambulance_concept13_032_35_mixed8,0.9427476604402033,2.4989353434674806
./acts/ambulance/acts_ambulance_concept16_024_9_mixed8,0.9469908499793623,1.0090520642616974
./acts/ambulance/acts_ambulance_concept7_001_9_mixed8,0.9811754762274638,-0.45744793549190677
./acts/ambulance/acts_ambulance_concept13_028_7_mixed8,1.027948774083591,2.258426718275848
./acts/ambulance/acts_ambulance_concept13_002_12_mixed8,1.0305475460954134,1.5824725685604653
./acts/ambulance/acts_ambulance_concept16_003_15_mixed8,1.0456914235938126,0.6197198895492722
./acts/ambulance/acts_ambulance_concept16_029_27_mixed8,1.0460490077889215,0.8156516772399539
./acts/ambulance/acts_ambulance_concept17_022_35_mixed8,1.050356740574248,3.5175969996935645
./acts/ambulance/acts_ambulance_concept16_007_27_mixed8,1.0514301204952956,1.0360434302124888
./acts/ambulance/acts_ambulance_concept7_006_7_mixed8,1.0794151173876345,-0.08403411728820598
./acts/ambulance/acts_ambulance_concept7_028_0_mixed8,1.082708027113503,-0.08843580582932174
./acts/ambulance/acts_ambulance_concept7_016_7_mixed8,1.0843367546766844,-0.33024211397689196
./acts/ambulance/acts_ambulance_concept7_026_5_mixed8,1.0886042543259065,-0.743503846787106
./acts/ambulance/acts_ambulance_concept7_013_2_mixed8,1.120941817924426,-0.00662289913019759
./acts/ambulance/acts_ambulance_concept17_020_24_mixed8,1.1289099942385246,3.4982028868949926
