filename,component_1,component_2
./acts/ambulance/acts_ambulance_concept7_032_5_mixed8,0.06151162309737139,0.9895619793903289
./acts/ambulance/acts_ambulance_concept7_025_5_mixed8,0.12186608346109347,0.14710996358831246
./acts/ambulance/acts_ambulance_concept13_040_35_mixed8,0.27558640581862515,2.6042204729546605
./acts/ambulance/acts_ambulance_concept7_007_7_mixed8,0.30251751935419413,0.5485739158760036
./acts/ambulance/acts_ambulance_concept13_015_19_mixed8,0.33471425216505024,1.7317179343446596
./acts/ambulance/acts_ambulance_concept13_019_28_mixed8,0.40914886756973573,1.8594132703767041
./acts/ambulance/acts_ambulance_concept7_017_30_mixed8,0.5781206525287095,0.14149562447688724
./acts/ambulance/acts_ambulance_concept13_029_7_mixed8,0.5879153988710377,2.859049415669497
./acts/ambulance/acts_ambulance_concept7_033_30_mixed8,0.6275042312059155,-0.6192404013166766
./acts/ambulance/acts_ambulance_concept13_008_12_mixed8,0.7060735886880547,2.1545691336554764
./acts/ambulance/acts_ambulance_concept13_020_7_mixed8,0.7074503783443133,2.2877777148146383
./acts/ambulance/acts_ambulance_concept13_030_32_mixed8,0.7247451551923618,1.1550822613142957
./acts/ambulance/acts_ambulance_concept7_037_12_mixed8,0.7260871425440872,-0.7831567543864622
./acts/ambulance/acts_ambulance_concept16_019_27_mixed8,0.7517762376122736,0.8694336141874406
./acts/ambulance/acts_ambulance_concept13_009_16_mixed8,0.7726229802814204,1.81105137203936
./acts/ambulance/acts_ambulance_concept13_003_5_mixed8,0.8070898705198754,2.1430943340794957
./acts/ambulance/acts_ambulance_concept16_037_14_mixed8,0.8088133706638039,0.36140438685767506
./acts/ambulance/acts_ambulance_concept7_019_18_mixed8,0.8285147114935973,-0.5315891690202298
./acts/ambulance/acts_ambulance_concept7_034_7_mixed8,0.8474521202440516,0.39438697115785454
./acts/ambulance/acts_ambulance_concept7_024_17_mixed8,0.8712623212598695,0.06785550605989787
./acts/ambulance/acts_ambulance_concept17_029_35_mixed8,0.895177228987089,3.2942988439841363
./acts/ambulance/acts_ambulance_concept7_012_30_mixed8,0.8984663437854596,-0.46158257439415995
./acts/ambulance/acts_ambulance_concept13_007_36_mixed8,0.8987993897348715,1.9312438903412577
./acts/ambulance/acts_ambulance_concept13_012_28_mixed8,0.8994108417007998,2.628697376794924
./acts/ambulance/acts_ambulance_concept13_001_12_mixed8,0.9009993252212547,2.2605810293278124
./acts/ambulance/acts_ambulance_concept13_005_7_mixed8,0.9037414470177805,1.143861943412793
./acts/ambulance/acts_ambulance_concept7_008_12_mixed8,0.9060669997868664,-0.4193122929729354
./acts/ambulance/acts_ambulance_concept13_004_12_mixed8,0.9074172460241549,1.2704901654193201
./acts/ambulance/acts_ambulance_concept7_011_5_mixed8,0.923809363130706,0.381778926972839
./acts/ambulance/acts_ambulance_concept13_026_16_mixed8,0.9340721207447988,1.7230224990874035
./acts/ambulance/acts_ambulance_concept13_032_35_mixed8,0.942747660103407,2.498935338836653
./acts/ambulance/acts_ambulance_concept16_024_9_mixed8,0.9469908489916491,1.0090520489986625
./acts/ambulance/acts_ambulance_concept7_001_9_mixed8,0.9811754759394649,-0.45744793707374287
./acts/ambulance/acts_ambulance_concept13_028_7_mixed8,1.0279487734247819,2.258426710115893
./acts/ambulance/acts_ambulance_concept13_002_12_mixed8,1.0305475456510913,1.5824725654095708
./acts/ambulance/acts_ambulance_concept16_003_15_mixed8,1.045691422800361,0.61971987495717
./acts/ambulance/acts_ambulance_concept16_029_27_mixed8,1.0460490075269633,0.8156516752880403
./acts/ambulance/acts_ambulance_concept17_022_35_mixed8,1.0503567398772713,3.5175969904514472
./acts/ambulance/acts_ambulance_concept16_007_27_mixed8,1.0514301200830984,1.0360434247888377
./acts/ambulance/acts_ambulance_concept7_006_7_mixed8,1.0794151166850048,-0.08403412931152165
./acts/ambulance/acts_ambulance_concept7_028_0_mixed8,1.0827080263914175,-0.08843581906450235
